SPD tau:     0.0  storm: 91L     304.8      40.6
L       7.98     139.43      37.21    1.82805      5.552      9.132    
L       8.06     135.88      48.53   0.694976      1.181      6.529    
L       8.38     141.36      39.48    4.13661      3.128      6.464    
L       8.65     128.62      49.92    3.72378     0.5561      1.551    
L       8.69     140.47      37.18    4.95053      1.888      3.849    
L       8.73     134.05      49.77    3.14844      2.089      2.366    
L       8.76     137.59      48.63    1.00233      1.985      4.042    
L       8.98     142.46      43.44    1.47952      1.524      8.094    
L       9.00     142.62      42.71    3.55451      6.852      13.12    
L       9.26     140.60      47.29    1.79833      7.378      11.38    
L       9.69     138.21      49.49   0.753814      1.150      2.829    
L       9.72     141.60      47.12    2.10764      4.807      10.34    
L      10.00     141.36      47.85    3.25921      5.867      9.709    
L      11.53     142.45      49.39    5.49536      1.345      6.474    
VRT tau:    42.0  storm: 08W     130.6      41.4
  40   40
H      11.18     140.46      50.22    9.87591      3.399      11.01    
H      11.15     142.37      48.87   -1.89097      1.235      2.315    
H       9.87     126.16      50.75    2.22888      2.136      2.408    
H       9.30     132.41      50.59    6.57571      3.073      8.668    
H       9.24     142.53      44.45    5.96218      1.448      8.918    
H       8.92     142.50      41.20  -0.759725      1.468      2.205    
H       8.83     124.73      49.17    3.07799      1.504      1.979    
H       8.75     128.67      50.01    5.81482      1.004      7.798    
H       8.58     136.28      48.98   0.278248      2.261      5.762    
H       8.16     141.28      40.16    2.18502      5.084      7.180    
H       8.15     139.91      37.50    4.39666      4.182      13.41    
H       8.05     137.97      47.49    3.26892     0.3502      5.352    
H       7.57     130.80      48.95    2.47013      1.766      3.093    
H       7.50     140.21      43.95    4.52525      1.457      2.790    
H       7.02     139.92      40.80    7.60792      5.720      8.393    
H       6.80     137.59      45.96  -0.759238      1.596      5.252    
H       6.75     132.42      48.00    6.33665      1.107      7.551    
H       6.74     138.82      38.86    8.68086      2.605      4.416    
H       6.69     136.40      46.62    1.73932      3.412      7.518    
H       6.23     136.05      36.78    4.43400      3.032      5.838    
H       5.81     133.88      46.70  -0.985104      2.502      3.638    
H       5.72     129.49      47.03    5.86123     0.2188      5.207    
H       5.36     137.08      43.88    1.94629      1.506      3.233    
H       5.33     124.54      44.29    4.53262      2.127      4.003    
H       4.93     124.41      43.16    4.17702      1.612      3.450    
H       4.75     124.38      40.75    2.36756      2.847      3.952    
H       4.57     128.64      37.08    4.43899      3.962      9.739    
H       4.37     132.99      45.40  -0.788382      1.106      5.674    
H       4.15     129.23      45.40    11.8501      5.957      10.44    
H       3.92     133.85      44.52    5.00481      4.269      10.55    
H       3.86     127.11      38.62    2.02790      2.542      5.780    
H       3.83     125.54      41.67    2.49422      3.197      5.485    
H       3.77     134.89      43.46    1.99253      1.500      6.349    
H       3.65     133.89      38.71    2.25233      1.312      2.068    
H       3.41     127.07      43.55    9.08815      2.161      8.711    
H       2.80     134.15      40.50   0.617333      1.063      1.909    
H       2.56     127.91      42.95    11.3361      3.086      11.37    
H       2.23     133.58      41.71   0.653987      1.504      2.676    
H       2.23     128.25      40.07    4.99004      3.196      6.696    
H       0.00     130.63      41.38    29.4509      10.58      20.70    
L       1.15     129.10      41.27   -6.88334      7.953      14.43    
L       1.96     129.87      43.26   -6.93729      5.960      9.203    
L       2.08     132.57      39.90   -4.84157      1.411      5.099    
L       2.76     133.34      43.28   -7.68838      9.945      11.36    
L       2.96     132.21      44.09   -13.9435      5.647      9.341    
L       3.05     126.63      40.89   -5.28015      3.249      6.862    
L       3.23     134.93      41.64   -3.42140     0.9687      2.822    
L       3.24     127.95      38.86   -5.29080      4.601      9.317    
L       3.42     127.87      44.12  -0.430933      5.540      10.92    
L       4.07     131.54      45.40   -9.37253     0.9964      4.827    
L       4.59     126.07      44.52   -3.41886      1.252      5.105    
L       4.67     125.95      38.40   -1.84788     0.5957      2.013    
L       4.68     124.40      41.81  -0.825720      2.798      4.086    
L       4.77     127.00      37.51   -1.65273     0.1002      2.579    
L       4.90     133.94      45.65   -4.85372      4.578      8.221    
L       5.05     135.54      44.94   -7.49980      2.324      10.65    
L       5.14     135.01      37.50   -3.02130     0.1367      3.894    
L       5.40     128.12      46.46   -3.30347      1.679      5.462    
L       5.81     125.22      37.34   -1.95377      1.263      1.551    
L       5.91     137.37      38.49   -3.15817      2.292      5.955    
L       5.92     138.51      42.05   -4.67191     0.6119      3.359    
L       6.09     135.10      46.55   -6.41979      2.182      6.440    
L       6.65     133.82      47.63   -4.93372      2.871      5.212    
L       6.82     128.29      47.99   -1.01161      2.911      5.968    
L       7.27     140.00      39.87   0.444646      4.241      8.074    
L       7.35     125.72      47.84   -6.16915      3.428      4.880    
L       7.36     138.26      37.00   -7.53266      8.483      13.58    
L       7.64     129.92      49.00   -1.42225      1.716      6.221    
L       7.66     136.44      47.82   -6.41831      3.546      7.602    
L       7.81     141.03      42.46   -6.14620      1.274      7.716    
L       7.82     127.83      48.95   -2.33270      2.004      6.330    
L       8.41     141.52      43.97   -4.11215     0.9768      9.621    
L       8.41     141.21      39.01   -3.72507      5.344      7.856    
L       8.62     131.48      49.98   -2.31082     0.5412      5.634    
L       9.17     141.11      37.09   -5.28476      1.837      4.399    
L       9.21     142.66      40.05   -3.43831      1.566      2.964    
L       9.32     133.81      50.43   -7.48838      7.545      11.33    
L       9.34     140.15      47.82   -5.13424      3.711      5.328    
L      10.47     142.56      47.48   -2.63638     0.3235      2.000    
L      10.80     141.49      49.02   -4.41268     0.2561      4.239    
PSL tau:    42.0  storm: 08W     130.6      41.4
   1    1
H       2.81     128.55      39.06    1007.73     0.2233E-01 0.9438E-01
L       6.07     137.48      38.35    1008.95     0.1304     0.2371    
SPD tau:    48.0  storm: 05E     187.5      17.1
  15   18
H      10.85     195.54      24.98    16.4798     0.1133      1.501    
H      10.07     196.82      22.08    17.1940     0.9791      2.286    
H       9.71     183.46      26.10    18.9233     0.2800      1.114    
H       9.26     197.03      15.68    15.3013     0.1865     0.4687    
H       8.35     191.84      24.43    18.4026     0.4284      1.247    
H       7.66     195.18      15.10    17.0194      2.001      2.800    
H       7.59     183.13      23.53    17.2337     0.1383     0.8040    
H       7.30     194.57      20.02    18.0278     0.3334      1.617    
H       7.07     193.40      21.50    18.4505     0.3316      1.077    
H       6.99     191.56      23.00    18.5440     0.2385      1.132    
H       6.22     188.43      23.30    18.7164     0.6112     0.9964    
H       5.51     191.34      21.29    18.7493     0.5256     0.6744    
H       5.28     184.10      13.00    13.1531     0.1898     0.6694    
H       3.34     189.04      20.14    19.1412     0.6281      1.684    
H       3.09     187.36      20.23    19.2143      1.166      1.564    
L       1.26     187.53      15.88    8.58899     0.7723      2.133    
L       1.99     188.07      19.06    17.0058     0.2538      1.067    
L       3.15     189.50      14.65    11.0941     0.3412     0.9812    
L       4.25     185.38      13.41    11.9650     0.2864     0.6712    
L       4.83     189.70      21.50    18.0144     0.1723     0.2324    
L       5.41     192.85      15.47    10.7824     0.5848      1.252    
L       5.44     183.07      20.61    16.3276     0.1493     0.3817    
L       5.98     193.27      19.55    15.8646     0.8214      1.246    
L       6.10     183.45      21.90    15.9199     0.1756     0.5420    
L       6.11     183.31      12.57    12.5507     0.3549     0.7585    
L       6.32     191.82      21.97    18.2002     0.1638     0.4734    
L       6.53     190.15      23.18    17.2985     0.5986     0.8963    
L       7.22     195.05      17.04    13.5414     0.3230      1.846    
L       8.39     184.47      25.04    16.6297     0.1611      1.133    
L       8.94     196.06      20.93    14.0022     0.6236      2.263    
L       8.95     189.20      25.96    16.5338     0.4652     0.9897    
L       9.80     193.66      25.09    15.3922     0.5739      1.382    
L      10.17     195.55      23.97    15.0317     0.1612      1.435    
VRT tau:    48.0  storm: 05E     187.5      17.1
  22   24
H      11.12     194.61      26.09  -0.355766     0.6056      1.644    
H       9.25     196.95      15.37    1.81844     0.6399      1.489    
H       9.11     194.50      23.45    1.57122     0.6567      3.570    
H       8.99     193.66      24.04    1.16603     0.8544      2.972    
H       8.91     191.98      25.01   0.706188     0.1671      2.958    
H       8.29     195.76      19.87    4.67154      2.208      3.578    
H       7.91     185.47      24.82    1.68320      1.158      1.649    
H       7.69     188.75      24.74    4.06436      2.928      3.017    
H       7.00     193.28      21.54    5.39044      1.440      6.207    
H       6.92     190.17      23.59    4.69578      1.975      4.537    
H       6.86     192.61      22.03    5.61722      1.208      5.729    
H       6.72     183.31      22.59    4.58250      2.187      4.614    
H       6.71     191.00      22.99    4.91290     0.1261      4.618    
H       5.78     184.05      12.42  -0.109654     0.1229     0.5346    
H       5.66     193.20      15.67   0.192391     0.7541     0.9902    
H       5.46     186.97      22.58   0.526866     0.4065      1.438    
H       4.67     190.27      21.01  -0.394110     0.3450      1.703    
H       4.43     183.03      15.99   0.566178     0.6544E-01 0.7069    
H       3.28     190.84      17.92   0.620539     0.5666      1.474    
H       2.93     186.46      19.90    1.71282     0.8082      2.420    
H       2.63     189.25      15.12   0.924332     0.7589     0.8341    
H       0.00     187.50      17.14    5.61539      1.172      2.360    
L       2.06     189.13      15.81   0.628640     0.6404     0.8870    
L       2.74     184.76      17.97  -0.615494     0.9125      1.232    
L       2.91     190.53      16.88  -0.339739     0.1893     0.7378    
L       3.54     189.76      19.95   -2.25851     0.3092      1.371    
L       4.12     190.56      14.26  -0.870619     0.3728      1.237    
L       4.22     187.92      12.94   -1.28886     0.1984     0.7814    
L       4.59     185.45      13.00   -1.37999     0.9851E-01  1.013    
L       5.20     184.58      21.56   -2.69110     0.2628      1.120    
L       5.33     192.54      14.93  -0.762793     0.2079      1.145    
L       5.69     193.41      17.87   -3.18471     0.6593      1.401    
L       5.95     188.56      23.00   -3.08688     0.3484      2.960    
L       6.85     193.98      20.18   -2.60213      2.074      3.304    
L       6.88     194.58      16.07   -4.36265     0.8529      2.668    
L       7.64     195.49      17.56   -2.21129     0.3324      1.551    
L       7.88     192.44      23.52   -2.81838     0.4026      3.453    
L       8.08     191.05      24.51   -2.80631     0.3898      3.541    
L       8.22     194.03      22.61   -2.39929      1.929      4.537    
L       9.16     195.95      12.98   -1.85072     0.2122      1.224    
L       9.16     185.43      26.10  -0.546237     0.4799      1.291    
L       9.19     189.63      26.12   -2.42392     0.4453     0.8997    
L       9.61     183.08      25.83  -0.281313     0.8166      1.411    
L       9.89     193.32      25.41   -3.23823      1.116      2.430    
L       9.97     192.57      25.93   -3.26173     0.8400      3.089    
L      10.26     195.11      24.53   -3.50151     0.4602      2.841    
PSL tau:    48.0  storm: 05E     187.5      17.1
   0    0
SPD tau:    48.0  storm: 99E     241.0      11.4
   9   16
H       7.74     236.44      17.76    14.0998     0.2207     0.4441    
H       7.29     248.25      13.11    5.32249     0.5206     0.7251    
H       5.42     238.16       6.77    14.3269      3.075      3.430    
H       5.31     245.77      13.96    9.51283     0.6651      1.355    
H       4.80     242.50       6.83    14.2049      3.340      5.115    
H       3.39     244.39      10.73    10.8081      3.018      4.119    
H       2.98     239.11      13.75    17.7328     0.3140     0.4734    
H       2.64     241.09      14.04    19.1162     0.2359     0.7118    
H       2.01     242.38       9.92    12.9863      1.461      4.126    
L       0.44     240.99      10.97   0.911006      1.881      16.37    
L       1.00     242.02      11.42    3.53547      2.858      9.340    
L       2.46     238.92      10.03    1.37924      2.066      11.30    
L       3.03     244.08      11.69    3.70931      5.367      7.400    
L       3.42     237.85      12.89    16.4776     0.4834     0.9039    
L       3.66     242.30       7.97    8.95440     0.3720      2.232    
L       4.15     244.11       8.60    3.44432      2.948      6.950    
L       4.25     237.20       9.39    3.46371      3.382      6.717    
L       5.87     246.99      11.33    2.52909     0.4374      1.580    
L       6.70     246.66       7.70    3.56344      2.208      2.956    
L       6.73     237.91      17.43    13.1985     0.2442     0.7433    
L       6.90     247.62       9.11   0.933525      1.618      3.396    
L       7.71     248.07       8.11   0.887006      1.568      4.344    
L       8.48     248.64      15.51    2.34048     0.5752      1.567    
L       9.00     245.25      19.42    7.70073     0.3118     0.7328    
L       9.92     249.42      17.05    3.27264     0.1926     0.7135    
VRT tau:    48.0  storm: 99E     241.0      11.4
  20   20
H      10.57     247.95      19.59    2.01028     0.4727      1.436    
H      10.02     236.50      20.44   0.364924     0.1706     0.8137    
H       8.19     248.08       7.12    2.28042      1.099      2.752    
H       7.34     236.42      17.25   -1.94924     0.2039     0.3333    
H       6.71     247.74      10.33  -0.157092     0.7942     0.9064    
H       6.19     246.15       7.85    2.45174      2.110      3.563    
H       6.00     243.08      17.05   0.874776E-01 0.2106     0.9608    
H       5.14     241.92      16.47   0.360149     0.2483      1.570    
H       5.13     236.76       8.44    3.06650     0.5559      2.347    
H       4.63     236.50      12.83   0.902095     0.3776     0.7761    
H       4.44     245.08       9.50   0.773837     0.3356      3.081    
H       4.23     245.15      12.59    3.57502     0.8972      1.983    
H       4.03     239.47      15.15    1.08370     0.5516      1.238    
H       4.02     237.16      10.02    4.13004     0.3898      3.719    
H       3.72     243.29       8.45    5.18216      3.305      7.135    
H       3.71     238.07      13.76   0.739848     0.1998     0.3453    
H       2.52     243.55      11.06    5.65004      1.413      6.335    
H       1.94     240.53       9.52    4.14226     0.1957      1.990    
H       1.41     241.78      10.22    5.16089      5.293      5.945    
H       0.00     241.00      11.40    7.06556     0.9060      2.979    
L       1.41     242.43      11.21    2.33620      1.725      2.703    
L       2.65     243.61      12.13    1.83507      1.439      2.866    
L       2.66     238.37      12.08  -0.815304     0.5775      1.673    
L       2.68     242.96       9.54   -5.25856      1.203      8.078    
L       3.59     237.34      11.49   -1.61871     0.6368      2.315    
L       3.63     240.65       7.79   -3.54367      2.660      3.358    
L       3.65     237.98       9.30    1.90408      1.534      1.917    
L       3.67     241.41      15.05   -1.73890     0.6191      2.426    
L       4.50     245.56      10.88   -6.49373      2.362      5.642    
L       4.68     236.85       9.12    1.58816     0.9522      2.031    
L       4.95     243.19       6.95   -4.33406      1.289      4.439    
L       5.14     244.41       7.52   -3.82655      1.005      3.652    
L       5.46     236.50      14.66  -0.779198     0.3594     0.9182    
L       5.93     246.63      13.64   -1.66007     0.4523     0.8653    
L       7.19     248.00       9.32  -0.952407     0.4470     0.9672    
L       7.36     239.12      18.54   -2.75908     0.2091     0.7478    
L       7.56     247.90      14.87   -2.12592     0.2219     0.4525    
L       7.67     240.50      19.06   -3.10713     0.1801     0.8121    
L       8.68     249.50       9.08  -0.274148     0.1807     0.6517    
L       9.98     249.99      16.25   -2.44642     0.5405     0.9111    
PSL tau:    48.0  storm: 99E     241.0      11.4
   1    1
H      11.28     250.08      18.50    1011.85     0.1001E-01 0.5005E-01
L       4.69     238.50       7.42    1008.84     0.1001E-01 0.3609E-01
SPD tau:    48.0  storm: 08W     130.9      41.6
  35   38
H      10.77     141.06      49.68    18.3691      2.389      9.973    
H      10.06     141.60      48.20    14.2697      4.620      8.605    
H       9.66     135.83      50.62    4.16125      2.157      4.571    
H       9.52     138.51      49.47    3.84951     0.1041      1.405    
H       9.29     142.42      38.67    16.3959      1.993      3.280    
H       8.98     142.88      41.47    18.3089     0.8867      7.933    
H       8.68     142.37      43.55    4.68545     0.8373      2.154    
H       8.63     132.43      50.14    3.98227     0.3026      1.019    
H       8.49     125.74      49.27    4.52051     0.8293     0.8897    
H       8.45     141.06      45.74    22.3409      4.912      5.567    
H       7.95     129.28      49.45    8.73434      1.389      2.886    
H       7.87     139.02      36.86    5.40825      2.219      4.165    
H       7.85     141.35      42.84    6.01526      2.447      3.980    
H       7.58     125.09      47.95    6.02223     0.4920      2.242    
H       7.02     130.56      48.60    7.32038     0.7207      2.077    
H       6.82     139.39      39.42    18.0062      3.305      8.303    
H       6.34     139.31      41.08    25.0380      4.736      11.89    
H       6.20     134.55      47.20    4.77272      2.346      2.971    
H       6.15     137.87      45.04    15.2232      1.242      4.953    
H       5.45     127.33      46.40    7.99268      1.350      2.167    
H       4.93     133.36      37.04    7.43165      1.271      4.030    
H       4.74     126.47      38.27    3.43420      2.775      3.543    
H       4.63     134.48      45.41    6.74465     0.7573      2.652    
H       3.85     128.80      45.13    6.43420      2.076      3.415    
H       3.82     125.78      41.85    4.92276      2.182      3.594    
H       3.73     126.07      40.68    3.77483     0.9486      1.323    
H       3.46     132.38      44.86    5.57915      2.851      5.500    
H       3.45     134.06      44.14    6.81910      2.087      5.866    
H       3.45     127.39      43.88    6.34036     0.8115      1.864    
H       3.41     130.75      38.17    10.0152      1.568      2.029    
H       2.48     128.43      43.28    5.67684      2.587      3.049    
H       1.94     130.95      43.52    4.31880     0.1681      2.199    
H       1.93     128.39      41.11    4.70041      2.521      5.554    
H       1.35     132.55      42.11    28.7538      4.658      10.43    
H       0.99     130.08      40.80    17.6527      5.643      17.19    
L       1.54     128.95      41.09    1.65880      2.080      9.229    
L       1.63     131.47      40.01    1.57393      1.256      13.21    
L       1.89     129.88      43.32    3.35016      1.067      1.706    
L       2.23     127.93      41.87    1.26470      2.634      5.569    
L       2.36     132.52      43.62   0.527575      3.594      9.030    
L       2.96     128.58      44.01    2.92097      1.125      6.470    
L       3.40     130.24      44.95    4.21689     0.7809      2.656    
L       3.45     126.43      42.54    1.57042      1.029      5.842    
L       3.90     134.97      44.08    2.27157      3.198      11.40    
L       4.10     127.50      38.41   0.645099      1.422      5.439    
L       4.11     126.56      39.13   0.520878      2.141      5.040    
L       4.19     125.57      43.04    1.55524      1.144      5.035    
L       4.27     133.31      45.47    1.60856      3.833      5.059    
L       4.56     132.52      45.99   0.351317     0.3202      5.634    
L       4.71     131.23      36.88    1.58609      4.454      7.295    
L       4.96     125.69      38.61    1.93740      3.232      4.457    
L       5.03     126.28      45.33    3.00388      2.260      3.010    
L       5.03     129.53      46.52    3.35225     0.1282      1.453    
L       5.13     128.46      36.80   0.625786     0.7608      2.688    
L       5.73     134.78      46.58    1.97605      3.108      7.523    
L       6.51     137.30      46.16    2.36490      7.284      10.75    
L       6.93     125.90      47.53    3.58278     0.7913      4.314    
L       7.00     136.03      47.55    2.26680     0.7393      4.301    
L       7.07     138.53      37.66    1.22211      2.454      4.499    
L       7.10     140.39      42.15    4.11610      7.034      12.62    
L       7.37     140.52      43.61    1.34037      2.342      6.730    
L       7.40     138.20      46.80    1.58902      2.470      3.126    
L       8.04     127.13      49.18    3.16875     0.6702      1.109    
L       8.22     141.47      39.81    2.92426      2.504      4.795    
L       8.43     135.61      49.34   0.516679      1.135      2.454    
L       8.53     140.35      37.18    2.77499      4.490      6.910    
L       8.63     142.43      42.68    2.32413      7.359      10.24    
L       8.97     140.42      47.44   0.717002      2.660      9.472    
L       8.97     137.07      49.44   0.946415     0.9513      3.641    
L      10.05     142.52      37.08    11.8621     0.1400      1.311    
L      10.11     142.68      47.18    3.80722      6.332      8.939    
L      10.35     139.55      50.00    2.73204     0.3161      1.613    
L      10.83     142.58      48.61    3.71658      3.635      10.90    
VRT tau:    48.0  storm: 08W     130.9      41.6
  28   37
H       9.93     142.49      47.04   0.216011     0.3578      2.689    
H       9.62     139.56      49.03    4.03127      1.440      7.040    
H       8.97     124.95      49.54    5.95736     0.8142      5.061    
H       8.94     135.72      49.86    7.21863      4.602      6.356    
H       8.89     128.24      50.28    6.21889      3.681      3.911    
H       8.79     142.00      45.02    8.36294     0.9096      11.08    
H       7.71     130.54      49.28    8.23952      5.021      7.728    
H       7.53     133.44      48.90    2.89859      1.605      3.903    
H       7.25     139.84      39.12    7.93837      4.459      7.896    
H       6.85     129.57      48.37    9.81942      3.653      8.847    
H       6.82     139.43      44.31    3.82642      1.113      2.127    
H       6.74     126.15      47.42    1.54739      2.640      6.005    
H       6.44     139.42      40.95    6.62475      1.158      5.160    
H       6.37     136.49      46.52    1.85421     0.8988      12.21    
H       6.13     136.17      37.02    4.09682      2.366      5.728    
H       5.23     137.22      43.99    1.53152      1.181      4.155    
H       4.84     128.52      37.10    2.21152      1.080      3.311    
H       4.81     129.55      46.29    12.2080      3.370      6.694    
H       4.63     132.97      37.25    3.83369      1.041      1.199    
H       4.59     125.03      43.10    4.75171      1.731      4.816    
H       4.57     134.41      45.37    4.35655      4.254      9.780    
H       4.23     134.95      38.70    5.06391      3.941      5.720    
H       3.91     135.20      43.88   0.912037      3.071      4.867    
H       3.84     127.11      39.03    2.65667      1.909      5.690    
H       2.81     128.26      43.63    8.51124      3.108      5.084    
H       2.07     128.61      40.43    2.33026      1.077      3.818    
H       1.77     129.91      39.97    2.85819     0.5970      2.944    
H       0.00     130.89      41.58    21.4557      5.924      14.90    
L       1.35     129.10      41.39   -5.72117      5.408      13.31    
L       1.91     132.55      40.14   -2.10394     0.3387      1.494    
L       2.05     130.04      43.54   -8.91822      2.328      16.06    
L       2.45     132.67      43.65   -8.19296      6.747      10.81    
L       2.67     134.46      41.61   -2.44339     0.5163      1.780    
L       2.76     127.23      41.28   -5.32271      5.550      6.202    
L       3.18     128.84      38.81   -5.18720      2.209      2.998    
L       3.59     126.46      43.04   -1.26740      1.671      9.921    
L       3.83     135.55      40.10   -2.82693      1.028      3.182    
L       4.35     131.56      45.90   -7.47444     0.9362      3.666    
L       4.45     127.38      38.04   -1.68302      1.183      3.881    
L       4.45     126.92      44.97   -3.12845      1.203      6.803    
L       4.51     125.92      39.13   -2.91591      1.527      4.166    
L       4.60     136.93      42.58   -4.15206     0.8630      2.833    
L       4.68     125.57      44.18  -0.795106      1.826      4.216    
L       5.29     135.12      37.41   -1.76157      1.800      4.472    
L       5.41     136.05      45.49   -7.37918     0.8189      7.150    
L       5.51     136.87      38.53   -2.74900      1.192      3.908    
L       5.96     134.68      46.89   -7.12530      2.073      3.772    
L       6.01     132.01      47.54   -6.24109     0.3552      3.565    
L       6.04     127.44      47.10   -7.44298      2.923      8.413    
L       6.21     138.82      40.02  -0.730836      2.126      6.704    
L       6.87     137.58      46.49   -3.58945      1.448      7.588    
L       7.27     138.23      37.04   -4.16413      1.976      9.711    
L       7.47     125.09      47.81   -4.59464      3.130      4.621    
L       7.58     141.02      42.45   -7.14755     0.8604      4.694    
L       7.97     136.39      48.54   -8.12416      1.929      7.797    
L       8.01     141.37      43.78   -6.63983      5.077      5.882    
L       8.07     132.15      49.60   -2.07310      2.415      4.336    
L       8.39     141.47      39.26   -5.27492      3.778      6.094    
L       8.51     129.47      50.03   -2.09529     0.6744      5.667    
L       8.56     139.72      47.39   -3.96563      1.297      1.917    
L       8.62     140.60      37.32   -5.82006      3.485      7.653    
L       8.67     142.48      42.58   -8.05522      1.337      5.597    
L       9.19     142.88      40.13   -3.53896     0.9830      1.961    
L       9.20     133.78      50.56   -6.80770      4.579      5.688    
L      10.39     141.53      48.79   -3.44062      1.962      4.454    
PSL tau:    48.0  storm: 08W     130.9      41.6
   0    0
SPD tau:    54.0  storm: 05E     185.9      17.5
  23   17
H       9.92     193.39      24.51    16.0450     0.1893      1.477    
H       9.67     192.43      24.99    16.0495     0.9517E-01 0.9574    
H       9.63     182.51      26.55    19.6773     0.2078      1.065    
H       9.57     191.55      25.47    16.1169     0.2461      1.714    
H       9.53     190.45      26.01    16.0741     0.1044      1.161    
H       9.13     185.94      26.58    18.1284     0.3428      1.089    
H       9.13     183.79      26.36    19.3171     0.2059     0.2991    
H       8.90     194.20      13.50    16.4439      1.182      1.738    
H       8.72     193.86      21.96    17.8465     0.7955      1.932    
H       8.16     193.95      14.79    16.0370     0.7552      1.319    
H       7.95     188.90      24.90    17.2038     0.4812      1.210    
H       7.72     190.37      23.96    17.9102     0.8458      2.986    
H       7.15     193.12      19.57    18.6577     0.5457      1.436    
H       6.93     184.96      24.32    19.7621     0.2663      1.032    
H       4.94     189.56      21.01    19.2855     0.5668E-01 0.9026    
H       4.81     187.38      22.07    20.0394     0.2265     0.5803    
H       4.63     189.45      14.32    14.7953     0.2229      1.017    
H       4.57     183.42      21.36    18.0159     0.3934     0.8174    
H       3.78     187.98      20.69    19.8410     0.9077      1.306    
H       3.38     183.83      20.19    18.0895     0.7298     0.9769    
H       3.23     186.55      20.62    20.7997      1.378      3.481    
H       2.68     188.73      17.58    15.7948     0.8714      1.005    
H       1.20     186.72      18.38    18.4119      1.622      2.646    
L       1.37     185.91      16.08    10.0906     0.2388     0.7007    
L       3.37     189.35      18.29    14.4938      1.336      1.777    
L       3.73     182.06      16.91    11.8069     0.4258      1.647    
L       5.06     181.50      14.69    12.4148     0.5040     0.7523    
L       5.12     190.98      15.78    12.3028     0.3369     0.7991    
L       5.28     180.97      19.87    14.0475     0.5068      2.034    
L       5.93     191.88      15.84    12.6509     0.1963     0.3508    
L       6.97     190.50      22.95    15.4294     0.4815      2.535    
L       7.07     193.26      16.58    12.2897      1.674      2.607    
L       7.09     189.67      23.61    15.9647      1.361      2.318    
L       7.59     192.34      13.06    11.5616     0.6571      1.801    
L       8.12     187.49      25.44    16.2590     0.2038      1.396    
L       8.42     186.20      25.87    17.5044     0.4704     0.8543    
L       8.76     190.93      24.87    14.9042     0.6682      1.467    
L       8.91     194.82      20.38    14.5266     0.5659      1.111    
L      10.16     194.95      23.08    13.4571     0.4439      1.764    
L      10.56     191.92      26.43    14.1632     0.4416      1.616    
VRT tau:    54.0  storm: 05E     185.9      17.5
  25   29
H      10.82     194.23      25.01  -0.889278E-01 0.1831      2.274    
H      10.34     192.94      25.47  -0.138964     0.2066      1.737    
H       9.68     195.65      14.92    1.62214     0.3808     0.9299    
H       8.26     189.56      24.99    1.50859     0.4554      3.881    
H       8.20     191.13      24.05    1.94792      1.348      4.671    
H       8.18     194.29      19.42    5.63006      1.977      4.089    
H       8.15     191.85      23.42    2.04289      1.770      4.531    
H       8.11     193.05      13.15   0.633236     0.6384      1.339    
H       8.08     183.06      25.08    1.57823     0.5566      1.721    
H       7.24     193.47      16.88   0.213111      1.291      3.825    
H       6.71     181.31      22.58    5.27078      2.594      4.983    
H       6.50     188.18      23.60    6.09214      3.233      6.702    
H       6.27     191.87      14.87   0.325992      1.034      1.981    
H       6.23     190.44      22.01    6.70789     0.7939      7.287    
H       6.22     188.96      22.98    6.28860     0.7047      7.280    
H       5.98     182.08      12.76  -0.361869     0.2533     0.5746    
H       5.22     184.88      22.58   0.570944     0.5149      1.333    
H       4.96     190.00      14.41   0.426243     0.9900E-01  1.149    
H       4.14     182.10      19.46   0.372051     0.1669     0.5827    
H       4.09     188.28      20.88  -0.692088     0.9367      1.689    
H       3.52     189.51      16.69  -0.471985E-01 0.7119E-01 0.2119    
H       2.90     188.81      18.35   0.651372     0.8947      1.437    
H       2.82     183.84      19.48    1.17770     0.4181     0.7657    
H       2.54     187.33      15.30    1.11527     0.7343     0.9668    
H       0.00     185.92      17.45    5.63869     0.5767      2.422    
L       2.20     185.94      19.65  -0.854907     0.8398      1.379    
L       2.26     188.06      16.48  -0.402642     0.1151     0.7790    
L       2.87     183.00      18.14  -0.279500     0.4530      1.126    
L       3.31     187.05      20.59   -1.40196     0.4022      1.292    
L       3.83     182.00      16.66  -0.160274     0.3548     0.6651    
L       3.98     189.18      19.96   -1.83804     0.5406      1.139    
L       4.36     186.27      13.11   -1.28053     0.2962     0.6520    
L       4.72     190.59      19.07   -2.24393     0.4410      1.362    
L       5.00     188.30      21.92   -3.35761      2.075      5.019    
L       5.08     189.92      20.85   -2.69682      2.168      3.876    
L       5.20     180.97      19.70  -0.323089     0.2416     0.8488    
L       5.30     183.22      22.11   -2.43098     0.7378      1.352    
L       5.45     186.81      22.84   -3.53930      3.180      4.673    
L       5.77     191.96      17.85   -2.33867     0.5441     0.9731    
L       6.53     192.33      19.85   -2.94876      2.835      4.646    
L       7.18     193.18      15.71   -3.99056      1.846      2.448    
L       7.27     190.94      23.00   -3.05745     0.6776      5.793    
L       7.36     190.19      23.64   -2.83973      3.578      5.993    
L       7.91     194.21      17.67   -3.05303      1.771      2.400    
L       8.29     187.56      25.60   -2.46205     0.8602      2.469    
L       9.03     183.66      26.23   -1.04070      1.416      1.598    
L       9.12     185.86      26.57   -2.41072     0.7031      2.145    
